system:index,city,greenSpaceArea_m2,.geo
0000000000000000105d,Bath,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001449,Bath,1365525.3352175246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,Baton Rouge,1.1464417312106693E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000268,Battle Creek,40502.48588747511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000988,Battle Ground,7772324.682554685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001481,Baxter,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,Bay City,506.9408416748047,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b25,Bay City,1.16641580703577E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082b,Bay Point,1.8515397155654255E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000661,Bay Shore,1.5708371965390917E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b3,Bay St. Louis,1.0426539463249663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c58,Bay Village,2338026.2477285047,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000812,Bayonet Point,1.2237315688846195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,Bayonne,1.672504914438703E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001032,Bayou Blue,1.7130158410897425E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096e,Bayou Cane,1.409004538763073E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000140e,Bayport,3.63170102703529E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8e,Bayshore Gardens,7.636399875519389E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,Baytown,9.86106115728299E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de1,Beach Park,2059887.950689428,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e05,Beachwood,767813.5368006687,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010fc,Beachwood,1.8953446388942607E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfc,Beacon,2.1517841687131867E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a8,Bear,1.8781904549879965E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8d,Beatrice,1.618902097719774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e40,Beaufort,1.2932676958773296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143,Beaumont,1.517534098225003E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,Beaumont,1.634440023960296E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be3,Beaver Dam,2.049936740319316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001406,Beaver Falls,3.9067419482384205E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,Beavercreek,1.6941301365337428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,Beaverton,4925705.412625451,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001292,Beckett Ridge,1.4466463108399907E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8c,Beckley,4.683432063506596E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,Bedford,6.690199910954224E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000886,Bedford,5726266.761994034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b84,Bedford,2.145825969355482E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da7,Bedford,1.421639401807957E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e11,Bedford,1.1209253615648828E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ec0,Bedford,6404139.667452104,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010fd,Bedford Heights,6270531.847044731,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000144d,Bee Cave,1.9476493869422227E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001243,Bee Ridge,1.2808512723972376E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf1,Beech Grove,6602243.473490817,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c3,Beecher,1096.5533581902,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc3,Beekman,5.926057532372671E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e35,Beeville,3.223542936080294E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001167,Bel Air,2.766563096986035E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000063b,Bel Air North,2.820903745952375E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,Bel Air South,2.587133772362354E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd9,Belchertown,2.3606627639707258E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010f9,Belgrade,9875062.880233634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005cf,Bell,8335804.492590865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df,Bell Gardens,1.0628182975495456E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000672,Bella Vista,3.1767286259878385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e03,Bellair-Meadowbrook Terrace,1.5679412828407055E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b86,Bellaire,6.4509153793121316E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112d,Belle Chasse,1.7365585794745916E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bbb,Belle Glade,2.799710043775227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e14,Bellefontaine,1.144086866930838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001166,Bellefontaine Neighbors,1.3469124719452047E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c,Belleville,1.47327991332661E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515,Belleville,2.2282331823980104E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012b,Bellevue,3301307.7825223133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,Bellevue,4.032207268771244E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4c,Bellevue,83936.84014054842,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000267,Bellflower,1.473790461470376E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,Bellingham,7140643.910742755,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba2,Bellingham,1.177482888288286E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001020,Bellmawr,1.1304434835010666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a2,Bellmead,7.671509855651379E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c70,Bellmore,1.6125494499474073E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000852,Bellview,1.7815922259408733E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa5,Bellwood,3476542.902303359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000701,Belmont,1.0856266646429843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000742,Belmont,1.3371255767544946E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d34,Belmont,2.552738453955295E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000128f,Belmont,1.7005163634628135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539,Beloit,3.131075011534542E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000841,Belton,1.6370768527692658E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089c,Belton,5.141068693947488E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,Beltsville,1.4752091813613105E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d68,Belvedere Park,1.1029040126396812E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c0,Belvidere,4.745434214050465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc0,Bemidji,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d2,Bemiss,1.6223579503162128E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082f,Benbrook,4.263924165286608E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,Bend,1.0076611883120878E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073c,Benicia,3.0670572467247773E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001484,Benner,84141.22844749899,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd3,Bennington,30706.097706244975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,Bensalem,9.473928979161565E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9c,Bensenville,1.3832568345459046E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db6,Bensville,2.4955527437508076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574,Benton,2.802198133447591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b6,Benton Harbor,9341.888084411621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,Bentonville,2.338943962416606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab4,Berea,1.3113470240580782E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c36,Berea,2.6055639672476292E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc8,Berea,3.4944837284576905E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ec,Bergenfield,5.16205449502178E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,Berkeley,8.911398129103208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000462,Berkeley,1.6697982644345097E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ead,Berkeley Heights,1.251603539758538E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf6,Berkley,751067.2828349394,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a3,Berkley,1.2381219237296604E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001321,Berlin,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001360,Bernalillo,5045798.583641082,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000707,Bernards,1.762112904051835E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000110f,Berthoud,4.525228909334336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e0,Berwick,7449530.767195577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,Berwyn,828458.2509640562,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000795,Bessemer,2.5935566111052227E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001363,Bethalto,1.501600730006748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000064c,Bethany,2370806.830318944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a5,Bethany,5.6874031679193735E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000130e,Bethel,1.5555353424089816E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005d4,Bethel Park,691732.1888639561,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8,Bethesda,1.0697014987513494E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c,Bethlehem,4.3661639212771E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580,Bethlehem,596983.4390335083,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b72,Bethpage,5.458494704808875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7,Bettendorf,9.063185176820344E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485,Beverly,1.2265596364311894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fe,Beverly Hills,5.5030801789695725E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001183,Beverly Hills,86269.99528255088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012b4,Beverly Hills,1.9511149624066618E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e4e,Bexley,9.607149990978928E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ea,Biddeford,584787.813331604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f02,Big Bear City,5505547.611287524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe5,Big Lake,29867.51349487305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,Big Spring,904864.634061746,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494,Billerica,2432269.217462188,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,Billings,1.2333622978412194E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,Biloxi,1.0865915499194801E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000120,Binghamton,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b2,Birch Bay,6613848.772959271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,Birmingham,1.9634628271212345E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000934,Birmingham,175922.17929825129,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,Bismarck,1782.9749908447266,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010d7,Bithlo,2.4471155569671345E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d2,Bixby,1.506464329289748E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d7f,Black Forest,346458.2691863116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6d,Blackfoot,2.8214827723878298E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000116b,Blackhawk,7.114775750753309E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013e4,Blacklick Estates,1.1816139595420977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b1,Blacksburg,2.7723165885522366E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001385,Blackstone,1.0876730169904535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000124d,Blackwells Mills,1.5570087620698193E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012fa,Bladensburg,9.235021830908683E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c5,Blaine,352.7750244140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001468,Blanchard,1.185294456354774E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,Bloomfield,3.147811849757471E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a9b,Blooming Grove,1.4024523227850674E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000084c,Bloomingdale,1.8007559588471484E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008eb,Bloomingdale,2.7041343911674336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013fe,Bloomingdale,1.0282340032022542E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,Bloomington,3.993779887954809E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,Bloomington,2.094549679171251E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,Bloomington,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008aa,Bloomington,1.0639483011451188E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef5,Bloomsburg,1.756696103277771E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e81,Blue Ash,1.7328457028703284E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008bd,Blue Island,2874534.9599130964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,Blue Springs,1.906843927581075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012e8,Bluefield,1.8847149914748514E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b5c,Bluffdale,1.6691103855645377E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a9,Bluffton,1.9322717729452056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a6,Bluffton,360376.8572463989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b16,Blythe,8.433580354908755E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e8e,Blytheville,1.9674985491410762E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001200,Boaz,3.133606452619786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,Boca Raton,6.207224139309785E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac2,Boerne,4.562428383332448E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001152,Bogalusa,3.0331941934778535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001404,Bogota,2.892551889099636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001310,Bohemia,3.7711590511172384E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a2,Boiling Springs,8.014404848797423E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,Boise,2.25512884694513E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,Bolingbrook,3029520.393974247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112e,Bolivar,2.9410879372488564E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b62,Bon Air,2.3033916973141217E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000119e,Bonham,1.5386363811309034E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e56,Bonita,1.2313938114079129E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,Bonita Springs,1.0842427446715754E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dd,Bonney Lake,3.449257540085214E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2d,Boone,2.1458539435860416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4b,Boone,3.352023835569112E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013dd,Booneville,2.689257416235069E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001446,Boonton,9.974589247580378E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fea,Bordentown,1.4634304803180605E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f44,Borger,275554.636680603,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,Bossier City,2.2421884324100995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,Boston,3.062208003297664E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc4,Bostonia,1.2924356984167572E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000407,Bothell,85162.42515563965,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000deb,Bothell East,79910.09846236285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b0,Bothell West,300125.44569965446,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,Boulder,1.887908802461546E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d2f,Boulder City,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000130a,Boulder Hill,8634818.368480364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fda,Bound Brook,9.291967986487791E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000439,Bountiful,4365769.097466353,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000afb,Bourbonnais,1.4055983177091109E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b9,Bourne,9.157313375053951E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,Bowie,2.1033348753078908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,Bowling Green,2.2247796714590338E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000677,Bowling Green,8016587.958925309,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdb,Box Elder,762497.1837937001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,Boynton Beach,5.7792629986840166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,Bozeman,5236.164131164551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,Bradenton,9.717779537677966E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7e,Bradfordville,2.918474357257924E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ccb,Bradley,1.143864948953651E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d98,Bradley Gardens,1.7909323113685623E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d82,Brainerd,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f0,Braintree,7.831269515014823E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c9,Brambleton,1.590667980650233E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d2b,Branchburg,1.946135559726535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da0,Brandermill,2.854145240873552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,Brandon,1.6469491804770127E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e0,Brandon,2.5682515520645875E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001104,Brandon,657649.6121009677,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001238,Brandywine,2.3177470739345536E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f1d,Branson,2.62787444755557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e10,Braselton,2.8403832391681004E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f9a,Brattleboro,9368393.593838764,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,Brawley,1.3222277682758614E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000419,Brea,6.373725218552215E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e3c,Brecksville,2.281364885875926E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d8,Breinigsville,7.85531895398881E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,Bremerton,4596231.022869664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b3c,Brenham,1.2180526772763345E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b5,Brent,1.42537029117234E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,Brentwood,2.7392512462728918E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,Brentwood,3.680180495531313E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000449,Brentwood,1.9931209597088426E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001267,Brentwood,165300.2224723367,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012e1,Brewer,2626.625457763672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d7,Brewster,3.614682689445322E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000292,Brick,3.0798349138163634E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001329,Bridge City,1.3703142695080724E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,Bridgeport,1.459174989957252E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136f,Bridgeport,620786.9051350611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748,Bridgeton,1.5477967983347422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000106e,Bridgeton,1.0810916933813497E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e50,Bridgetown,2.1127755728631282E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bb6,Bridgeview,4385775.16386644,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000428,Bridgewater,1.4571956053227118E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006da,Bridgewater,1.920035822380296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a18,Brigham City,2.466877460135208E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b7,Brighton,1.701909930826635E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536,Brighton,145.753173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001456,Brighton,3.3017774598298945E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,Bristol,2.0131580722595116E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,Bristol,6.4660563747021176E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,Bristol,1.0853627794338684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ee,Bristol,1.0360544338720408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba0,Bristol,2.0544429546983138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d62,Broadlands,1.5298349713036552E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00,Broadview Heights,1.3650187064277736E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3d,Brock Hall,2.2342419747398645E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,Brockton,1.045283955392296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,Broken Arrow,1.2503969530756697E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,Bronx,3.18822685634193E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000abc,Brook Park,5758541.390078586,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e8,Brookdale,2.8462595135425705E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f,Brookfield,3946625.740119216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2f,Brookfield,1390785.3767187675,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,Brookhaven,1.0538912846825305E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
