population_city,greenspacearea_km2,AQI,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_copd_rate,adjusted_depression_rate
5.580400677257944,-0.012539640603930865,0.014226894035019753,1.682852050568575,1.3892441369444952,1.628696389753095,1.211327414168865
5.553693028226374,0.5162640306292916,-0.07816151202538435,1.1174870205799472,0.6242987971502467,0.5876058974616255,0.6118604846335269
5.520049362879143,0.08007258086777674,-0.9466125289931859,1.6547719800371825,1.3644921252061333,1.6022389283499139,1.1879643913418143
5.394722723244433,-0.529780549346631,1.8065619716068657,0.03225871053131974,-0.17191779293102735,-0.24380977009349758,0.0023076640071778673
5.314360603173322,-0.2716556419391605,2.5210323118073257,0.012964822240119366,-0.187696331616238,-0.25831790169357877,-0.015645940731603438
5.2853409487031975,-0.876002694777129,-1.273051563739948,1.0135128741358883,0.5427164114152536,0.5088414178916145,0.5302275193129078
5.2853409487031975,-0.876002694777129,-1.273051563739948,1.0135128741358883,0.5427164114152536,1.2468984889122243,1.0293907791248802
5.223714045116918,0.12786533249526916,0.8642002297907416,1.516894011523057,1.242955496895054,1.472328249306809,1.073247937117046
5.2107987043912045,0.10341834894387907,-0.8911794853569431,0.9846311667903183,0.5200546375999738,0.48696239578881945,0.5075516956127375
5.2107987043912045,0.10341834894387907,-0.8911794853569431,0.9846311667903183,0.5200546375999738,-0.7008445483736678,-0.8201899169073013
5.201470958311521,-0.1868620503419965,0.06965993767126255,-0.014138497026089932,-0.2098614216740405,-0.278698372274636,-0.04086648072179675
5.181220979642809,-0.08841338685126328,-0.219823734651338,0.9731711524318063,0.5110626396476012,0.4782809870186271,0.4985541227862522
5.083319507968875,0.18061355376155694,-0.6016958130343408,1.4515716810002226,1.185375189535408,1.4107805748933187,1.0188988179645522
5.029106966651062,-0.5152445050728315,0.30986979342831356,1.426347839571757,1.1631408857281615,1.387014295165236,0.99791221885967
5.029106966651062,-0.5152445050728315,0.30986979342831356,1.426347839571757,1.1631408857281615,-0.4066941153183616,-0.1929944245551914
5.017865836760162,-0.9598051924465338,-1.1190708869726078,1.4211176018637979,1.158530537438716,1.3820862871627906,0.9935605858099819
4.912390554166828,-0.7074066055105601,1.8065619716068657,-0.08354290074026995,-0.26662033166669,-0.3308873456693746,-0.10544958665714024
4.912390554166828,-0.7074066055105601,1.8065619716068657,-0.08354290074026995,-0.26662033166669,-0.9438895889908917,-0.9895787532527438
4.901229148601396,-0.24753902303035671,2.3732108621106804,-0.08622260744738078,-0.2688117953729687,-0.3329023639471594,-0.10794314287086017
4.831948709770249,-0.5379295438637611,0.43305433484218747,1.334614663317943,1.0822799543821038,1.3005819278599835,0.9215888959385358
4.792245995687497,1.514846223620308,-0.6571288566705854,0.8224611522830966,0.39280938355697986,0.3641122716822956,0.380227551841717
4.757007843830919,-0.8225937442256687,1.8065619716068657,-0.12084824625569411,-0.2971286371205423,-0.35893927869372944,-0.1401634513752838
4.755413357321571,0.6302398323215833,-0.8049503063672323,1.299004534242463,1.0508903490071668,1.2670295329497354,0.8919607560257631
4.657033539694833,-0.40633429456686376,0.9011555922149012,-0.14485076204653338,-0.31675789060393367,-0.37698808526763533,-0.16249859060388636
4.632398723125415,-0.8253467829138882,2.4532808140296978,-0.15076525756437092,-0.3215947640699354,-0.3814355184664748,-0.16800222538988224
4.5853613710996655,0.9530060881284503,-0.7618357168723761,1.2198832787028813,0.9811465695647357,1.1924803055085433,0.8261307326570722
4.557856478813422,-0.395432261361514,0.9565886358511457,0.7316459441590535,0.3215520412929014,0.2953162021826397,0.30892603132994645
4.541034646139806,-0.9622278664921671,2.847471346554091,-0.17270057103829453,-0.3395334598370568,-0.397929882368938,-0.18841376411076166
4.535055321729753,-0.9287509160434168,0.16820757080236165,0.7228115395592303,0.31462020459646434,0.28862379542177724,0.30198989702166007
4.3893989791008625,0.3544954773095075,-0.3676451843479849,0.6663763745107185,0.27033885618950354,0.24587195223271138,0.25768109498934433
4.375208049167671,-1.1741017239375482,-1.063637843336365,1.39913740528793,1.1554477402385415,0.7292320217024603,1.0721245891195466
4.322669718684672,-0.3827682833957039,0.3283474746403934,0.6405218407692799,0.25005232711636466,0.2262861324465779,0.2373819886395666
4.322669718684672,-0.3827682833957039,0.3283474746403934,0.6405218407692799,0.25005232711636466,0.7147714529045731,1.331901349149559
4.322669718684672,-0.3827682833957039,0.3283474746403934,0.6405218407692799,0.25005232711636466,-0.9007552995455421,-1.009993374384389
4.294686480445624,1.0019000552312305,0.49464660554912354,1.0846389759849628,0.8619314641511776,1.065051105672333,0.7136055262800166
4.28751129115356,-0.26945321098858477,1.54171520756704,-0.2335681948141049,-0.389310992593984,-0.4436995832501502,-0.24505311239382616
4.28751129115356,-0.26945321098858477,1.54171520756704,-0.2335681948141049,-0.389310992593984,0.24787953008446953,0.02793904770660349
4.253867625806329,-0.4032508912360578,1.418530666153166,1.3370085892826433,1.1003488861668744,0.6836357026991695,1.0184495971098533
4.253867625806329,-0.4032508912360578,1.418530666153166,1.3370085892826433,1.1003488861668744,0.052106807110431315,-0.13115250405452014
4.253867625806329,-0.4032508912360578,1.418530666153166,1.3370085892826433,1.1003488861668744,-0.7193556513024668,-0.7433384967562855
4.253867625806329,-0.4032508912360578,1.418530666153166,1.3370085892826433,1.1003488861668744,-0.23365819517532033,-0.2519889168436653
4.171831294900403,-0.9278699436631865,-0.04120614960122305,0.5820788564935369,0.20419556127839092,0.18201328772095562,0.1914967924462744
4.171831294900403,-0.9278699436631865,-0.04120614960122305,0.5820788564935369,0.20419556127839092,-0.5451709491535939,-0.7117690550769716
4.162902170448057,-0.32671641570355264,1.6772182031223004,-0.2634852061227819,-0.41377711954337715,-0.4661958230228829,-0.2728918864084246
4.162344100169785,-0.29951639346394293,1.5971482512032846,-0.2636191914581388,-0.41388669272869527,-0.4662965739367733,-0.27301656421910975
4.039488914624564,-0.9150958441498476,0.8888371380735147,-0.29311510599855406,-0.4380084468099621,-0.4884761679801521,-0.3004634936858416
4.0197172819086555,0.3711238309863538,0.2729144310041523,0.5231416397926257,0.15795100038047774,0.13736604261708918,0.14522356076720747
4.014056854800472,-0.15382558608336117,2.3239370455451307,-0.29922100913832994,-0.4430018533978398,-0.4930675310559671,-0.30614523962996
3.9743541407177205,1.3373302890039078,-1.285370017881336,0.9355957482502965,0.7305528866548343,0.9246203528084074,0.5895994156867674
3.8714300365393424,0.28985412891011103,1.1721615833254235,-0.33346383270277186,-0.4710056289016613,-0.5188165860485734,-0.33800932581813514
3.829255868367102,-0.8257872691040032,-0.37996363848937137,0.44934656081019797,0.10004835049310766,-0.13970529007031457,0.13113546467743134
3.829255868367102,-0.8257872691040032,-0.37996363848937137,0.44934656081019797,0.10004835049310766,0.08146338614271692,0.08728501229692846
3.761888813347172,-0.4780234220081024,0.537761195043978,0.836740546181387,0.6434140342337872,0.8314775065211127,0.5073504647830791
3.682961731134473,-0.36030348769983184,-1.2360962013157866,0.39266427954910327,0.05557310455617405,0.03852434276452887,0.04278219252172536
3.682961731134473,-0.36030348769983184,-1.2360962013157866,0.39266427954910327,0.05557310455617405,-0.38268407155381823,0.18956217926900928
3.634010995297506,-0.8726990483512654,1.4554860285773275,1.019629125129476,0.818881349762638,0.45071101133873703,0.7442557318829338
3.634010995297506,-0.8726990483512654,1.4554860285773275,1.019629125129476,0.818881349762638,-0.5703003030460784,-0.40171968707867795
3.634010995297506,-0.8726990483512654,1.4554860285773275,1.019629125129476,0.818881349762638,-0.8499764881839578,-0.8946476409318026
3.593032692007277,-0.7719378323624279,-0.20750528050994974,0.3578208935749794,0.028233552830365972,0.012129116099348889,0.015425690774351042
3.58625612434255,-0.8726990483512654,2.847471346554091,-0.4019303390694617,-0.5269975265971076,0.45071101133873703,0.7442557318829338
3.58625612434255,-0.8726990483512654,2.847471346554091,-0.4019303390694617,-0.5269975265971076,-0.5703003030460784,-0.40171968707867795
3.58625612434255,-0.8726990483512654,2.847471346554091,-0.4019303390694617,-0.5269975265971076,-0.8499764881839578,-0.8946476409318026
3.545357545377788,0.44127125676218953,0.19900370615583143,0.3393489566844431,0.01373971246508836,-0.0018640980369754674,0.0009228644933870625
3.545357545377788,0.44127125676218953,0.19900370615583143,0.3393489566844431,0.01373971246508836,0.34713971387820924,0.31544521792085717
3.5440022318448423,0.36914164313083564,-0.7618357168723761,0.7353629599696302,0.5540517514320217,0.735958032261006,0.42300285396890014
3.4944137014041368,-0.5059942950804136,0.5254427409025898,0.319610549204421,-0.001747852741290035,-0.0168167131425148,-0.01457430271988782
3.459175549547558,0.7716358993485425,0.49464660554912354,0.6958950669109707,0.5192616054748016,0.698770794568814,0.3901649988989123
3.4306342410302384,-1.026648971796506,0.16820757080236165,0.2948989279461784,-0.021137605738317924,-0.03553673205398824,-0.03397607700880243
3.358722899458668,0.08304586265105403,0.30986979342831356,0.6491567724994032,0.47806274842019714,0.6547332762491282,0.35127806526339556
3.333450288285511,0.810068319436088,-0.70024344616544,0.6373980111276041,0.467697639145351,0.6436539958464746,0.341494606563032
