system:index,city,greenSpaceArea_m2,.geo
00000000000000000f58,Highland City,1.813554590929008E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001489,Highland Heights,863611.9007536047,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000674,Highland Park,2.697250180810188E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d19,Highland Park,6.4171209349457696E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013db,Highland Park,321517.07319641113,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000142e,Highland Park,6.920267417023663E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d2c,Highland Springs,2.5384519158432853E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c79,Highland Village,6.314139888048083E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee3,Highlands,5.991853482252471E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,Highlands Ranch,1.891456650540082E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000119b,Hillcrest,2.3062206401554994E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfc,Hillcrest Heights,1.0085710266122204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054b,Hilliard,8.870569341735524E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,Hillsboro,5378750.192677125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000471,Hillsborough,1.9338705182140493E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000921,Hillsborough,1.778106171557261E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001090,Hillsborough,1.0427513141157007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000130f,Hillsborough,3.41871684157448E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000122a,Hillsdale,4.758761605126026E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fa,Hillside,3.626776739380619E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0b,Hilltown,7.987773855272192E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001477,Hillview,2.8634206049930406E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040e,Hilo,5.6264175624392584E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518,Hilton Head Island,8.494157921260075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000590,Hinesville,2.696819598940471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000845,Hingham,9.51585542032845E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b85,Hinsdale,2728529.685872515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000698,Hobart,1743021.8081983975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001228,Hobart,648608.163646324,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1,Hobbs,3621407.492017386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbc,Hobe Sound,9.862800973270684E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,Hoboken,9707895.419142215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dfa,Hockessin,2.6199842441139036E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,Hoffman Estates,4.232869273088334E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072f,Holbrook,6.434318767566928E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001082,Holbrook,8.730090292593127E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a04,Holden,6.044837765562304E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000948,Holiday,1.0609531171538273E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f21,Holiday City-Berkeley,2.467524799273795E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000062a,Holladay,9077045.525968006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,Holland,1174.3612213134766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c11,Hollins,2.0572798592542422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f,Hollister,2.591479328578318E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d28,Holliston,7.45686576343616E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ede,Holly Hill,1.0056026697916672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490,Holly Springs,2.4544751517386422E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bdf,Holly Springs,2.7758616477078074E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000145e,Hollymead,2.1018762474579403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126,Hollywood,4.174459581512044E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6b,Holmdel,1.1826169114156525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001128,Holmen,1.4743315583784094E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c4,Holt,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a19,Holtsville,8.008876042193373E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000502,Holyoke,1.7068172919076857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f80,Home Gardens,3.1437747995894365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000081c,Homer Glen,1.6952350415355522E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000255,Homestead,1.3657660911569592E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000718,Homewood,1.9065683827761972E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fe,Homewood,1.0059914470249793E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ccd,Homosassa Springs,1.8373375592657197E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb7,Honeygo,2.131844401133352E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,Honolulu,4.852876481418503E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d52,Hooksett,9274162.126361068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013c6,Hooper,2759090.707990219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,Hoover,2.485015292557276E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d83,Hopatcong,1.1586447602629192E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000140b,Hope,3.4758420172286135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b39,Hope Mills,1.957368009183728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ab,Hopewell,2.3158594815956086E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e66,Hopewell,7.801970546962894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8c,Hopkins,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000648,Hopkinsville,1.4134124185195246E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8d,Hopkinton,6.6258461579521276E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000145c,Hoquiam,1.4680242593199156E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e1,Horizon City,542249.138731474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,Horizon West,1.519532430088712E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,Horn Lake,1.7066282022174016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010da,Hornsby Bend,8.539706901431072E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4b,Horseheads,16306.094985961914,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075f,Horsham,1.1795458104902987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509,Hot Springs,2.915505763073385E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bc7,Hot Springs Village,3.323542428537587E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013d,Houma,1.1565035174470297E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,Houston,5.257162534829269E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ef,Howard,262757.8051816155,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,Howell,1.1621024185729018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001245,Howell,3605.794792175293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046f,Huber Heights,9.507310202913888E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c1,Hudson,3808452.5972017474,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b0,Hudson,3.3121871367598727E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f3,Hudson,4.587876418943979E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d45,Hudson,27388.48599243164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001124,Hudson,1.009484322374843E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be2,Hueytown,2.690176673035501E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c81,Hugo,13754.031829833984,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000122c,Hull,5.4500131333131135E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bf1,Humble,1.3860873782493663E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f9,Hunters Creek,1.4361453930881754E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,Huntersville,2.0780752217212558E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bd,Huntertown,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,Huntington,6.874956813978028E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,Huntington,1.6196122730902365E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ba4,Huntington,271620.59928131104,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df5,Huntington,1.3187361120301469E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e7,Huntington Beach,1.4472434401244365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,Huntington Park,6522131.753096759,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,Huntington Station,6.789798928170438E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000710,Huntley,6.800587530566272E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,Huntsville,2.0773723097461858E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000425,Huntsville,2.6113755189090648E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbd,Huron,956645.5992665009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a7,Hurricane,6550303.081475653,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5,Hurst,6.5654163605379045E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7,Hutchinson,1.790066392990363E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d61,Hutchinson,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069e,Hutto,2.1223855210151944E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098c,Hyattsville,9.110299592035332E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b02,Hybla Valley,1.6772919210689023E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000096d,Hyde Park,9.914997185590418E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012d6,Hyrum,1332706.5360475131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,Idaho Falls,2.620833242268746E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b2d,Idylwood,1.455486836848849E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000728,Ilchester,1.7605165978934765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070a,Immokalee,2.0818554705265683E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bc,Imperial,1.0526297542040908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,Imperial Beach,7046111.364796624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001395,Incline Village,6972170.955775002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,Independence,1.6991430856803423E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d3,Independence,2.700248210162372E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001269,Independence,4345781.772054097,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014ae,Independence,8.793175387851875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001298,Independent Hill,2.8938648581281304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001401,Indian Harbour Beach,4.720140992675766E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf,Indian Trail,2.683848793502149E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd2,Indiana,510368.3722821404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,Indianapolis,5961968.803051225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7f,Indianola,8.690678170990226E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012fb,Indianola,1.2646849180074349E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,Indio,2.9211550815170765E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012c8,Ingleside,3.5280616542879716E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,Inglewood,8301169.17334195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079d,Inkster,1095037.8753496057,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000146f,Innsbrook,2.4327506067093444E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e,Inver Grove Heights,2481.19149017334,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010af,Inwood,1.4688231010658965E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d9e,Iona,4.895656854739203E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb9,Ionia,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,Iowa City,5.8667487379469424E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000131e,Iowa Colony,1.519031379320808E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e13,Ipswich,2.3077919363417864E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000101b,Irmo,2.264189577524793E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5e,Irondale,2.690965804324403E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,Irondequoit,145.753173828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001171,Ironton,6.98491365092889E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,Irvine,4.830536991866598E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,Irving,4.5492747832233414E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,Irvington,3.801054156851865E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000abb,Iselin,2.7702432416278254E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d50,Isla Vista,8.017659591752362E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,Islip,1.8105825886198483E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004db,Issaquah,6731125.941610419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012e4,Itasca,1.7710837830142453E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000635,Ithaca,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e,Ives Estates,3.864481953986654E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138d,Ivins,3825062.8464596625,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f5,Jacinto City,5.6009897694892265E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,Jackson,1.892214489944175E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023f,Jackson,73744.78331792494,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,Jackson,1.970370282352647E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,Jackson,1.0008800241879527E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cca,Jackson,2.1071390745387673E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001136,Jackson,1232.3472213745117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001362,Jackson,6.962068972457221E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000145f,Jackson,7.279769631497213E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,Jacksonville,1.28834883185242E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,Jacksonville,2.3479797392047396E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ae,Jacksonville,2.616561030445882E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b42,Jacksonville,7.572572523636758E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000daf,Jacksonville,3.511163889691134E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcd,Jacksonville,2.2969252008935228E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000876,Jacksonville Beach,9.524239424739967E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000101a,James Island,8.315518197924781E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d6,Jamestown,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c7d,Jamestown,1023069.9075913074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b4,Janesville,2.677603846447622E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000854,Jasmine Estates,1.2193718642849319E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfb,Jasper,1.5783770506494513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d76,Jasper,3.207376123134429E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001443,Jeannette,129345.04717254639,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ae,Jefferson,1.0737121917169364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e54,Jefferson,3.101834780666709E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001223,Jefferson,7.787051369275251E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b,Jefferson City,2.2087289302440864E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7b,Jefferson Hills,330608.65854644775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd6,Jefferson Valley-Yorktown,1.9204487305604002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d0,Jeffersontown,2.3476739625491956E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,Jeffersonville,1.8620176571389076E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6f,Jenison,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798,Jenks,1.3794700857671037E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ec8,Jennings,1.2047504913243763E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012a5,Jennings,1.2361664495999779E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f33,Jensen Beach,9.026182867130251E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da3,Jericho,1.0446497356951436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f4c,Jerome,8.293138382486844E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,Jersey City,1.106090300965826E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f0,Jessup,1.8684947992593166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012a4,Jesup,2.332467155702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000244,Johns Creek,1.3919492244132927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,Johnson City,2.1069303327379182E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ceb,Johnson City,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069b,Johnston,7.861952023536019E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000085e,Johnston,4.368773073789537E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac9,Johnstown,376000.80635603366,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6e,Johnstown,3.9913911623817116E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012c,Joliet,7667246.983818653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266,Jonesboro,1.3329978721419825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,Joplin,2.0145596153531203E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e6b,Joppatowne,2.0366029202188694E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008cf,Junction City,4.2909619811931975E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000609,Juneau,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
