system:index,city,greenSpaceArea_m2,.geo
0000000000000000069c,East Palo Alto,3.612320424352823E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d,East Patchogue,6.2474614442764446E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000981,East Pennsboro,1.967562200417237E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008df,East Peoria,1.2902783292435525E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506,East Point,1.483314959746574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041b,East Providence,1.1234893117004016E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d25,East Rancho Dominguez,1.0457004943657998E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb0,East Renton Highlands,1.0266709583807187E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000914,East Ridge,2.3870540257851145E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b05,East Riverdale,1.1210777950212231E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001242,East Rockaway,2.1449734954083577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001259,East Rutherford,1.4208853410400352E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008db,East San Gabriel,4.4188440729016885E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001206,East Setauket,7.167701321943216E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a84,East St. Louis,1.1644740925660194E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000134a,East Stroudsburg,7.389069393480156E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd7,East Wenatchee,2.0656691756256703E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc2,East Whiteland,1.8419254572905993E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001201,East Whittier,3.528528807713531E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000688,East Windsor,1.5155158328946257E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000142a,East York,6.4126589849535465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ab,Eastchester,9.53161458200519E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000069a,Eastern Goleta Valley,1.1066916574123922E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c46,Easthampton,1.789859828741328E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b45,Eastlake,1358450.8673254575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000898,Eastmont,364747.38500213623,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cb,Easton,4.763704785040855E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ed,Easton,1.6138620376012164E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8f,Easton,1.8276554951482987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005af,Eastpointe,453635.12126488774,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010f1,Easttown,1.6775396731453156E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cc,Eastvale,3.1458585749263663E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e51,Eatontown,8.316276677589536E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,Eau Claire,49370.99004776899,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e48,Echelon,1.7282162980560607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013cc,Economy,7.188469379834782E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000135c,Ecorse,3541236.690695579,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ccf,Eden,3.2146346103972447E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014a4,Eden Isle,8.795248837962553E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,Eden Prairie,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001420,Edgemere,5.662007038750921E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089b,Edgewater,2.218037253952176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d8d,Edgewater,2.0005481458016813E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001409,Edgewater,2.0259513523467684E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000140a,Edgewater Park,1.0192346290873902E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007e3,Edgewood,1.865784483306424E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f62,Edgewood,2.2697642570239693E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,Edina,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,Edinburg,3.608930975567764E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,Edison,3.6178044690415025E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,Edmond,1.5833906541174287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476,Edmonds,544458.4821297738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001144,Edwards,1181189.5332705628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000757,Edwardsville,1.2230755512110296E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8a,Effingham,1.6778892268810144E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000410,Egg Harbor,1.2679052216018875E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d05,Eggertsville,146.31057739257812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f,Egypt Lake-Leto,9.901264009077244E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012d3,Eidson Road,1.4265330419294596E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,El Cajon,1.3010135159078078E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8b,El Campo,3.0361186085359037E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045a,El Centro,1.2775274601861636E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799,El Cerrito,7.62947918268112E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b46,El Dorado,3.182723297435471E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee4,El Dorado,1.672428629886027E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003eb,El Dorado Hills,6.285484584490025E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560,El Mirage,1.8691573305757023E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,El Monte,2.8128077368112326E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,El Paso,1547919.982040944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,El Paso de Robles,2.3544224309735797E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b59,El Reno,6.976597180971092E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b98,El Segundo,6478443.070260204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa0,El Sobrante,1.6557740668290254E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066e,Eldersburg,2.2234540940692955E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e8a,Elfers,1.1364058991174002E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,Elgin,4.1119491214253075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001250,Elgin,8.228016974119973E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f,Elizabeth,2.7824196512674302E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aaf,Elizabeth City,1.762056368933606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d93,Elizabethton,2.0363781840004635E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,Elizabethtown,2.019937517044607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ff0,Elizabethtown,6.545421081772058E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001054,Elk City,1.2997710726156443E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000101,Elk Grove,6.6664604826123625E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f8,Elk Grove Village,2.124891156458772E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db0,Elk Plain,9824420.847383775,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,Elk River,3307.232841491699,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000131,Elkhart,597.5296325683594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011fe,Elkhorn,1.337985535090285E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b3,Elko,9375.01644897461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d3,Elkridge,1.7628916696107155E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c82,Elkton,2.538439671660535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a69,Ellensburg,8.166711989034365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001460,Ellicott,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b,Ellicott City,2.0586761952382696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001288,Ellisville,2.4080150878765664E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001018,Elma,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000432,Elmhurst,6054351.887545573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,Elmira,51556.958267211914,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050f,Elmont,4.423593200784074E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000838,Elmwood Park,2621209.2285740874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000965,Elmwood Park,2.495627943721371E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ab,Elon,2.701967650213762E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c4f,Eloy,1.0992093757665435E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013a3,Elsmere,2.214974411997446E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b8,Elwood,5.061996130825859E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,Elyria,2.929639085697296E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef3,Emeryville,5.135406597224614E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001028,Emmaus,6.64743138025751E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000847,Emporia,2.7120994876500253E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,Encinitas,3.2247690028623622E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e4b,Endicott,148.38706970214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fec,Endwell,148.38706970214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c6,Englewood,2.8356858756516702E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006be,Englewood,4.519971202283593E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2a,Englewood,9.15544387487325E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e63,Englewood,8.114916678755963E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,Enid,4.499647858124894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000099b,Ennis,8.716768050004372E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000905,Ensley,2.02382401462893E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,Enterprise,3211357.681607775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dd,Enterprise,2.815395371213461E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f25,Enumclaw,3.556515668277019E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1c,Ephrata,9.776997655781353E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f4,Erie,102250.3243560791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000066a,Erie,2.2776295956209075E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1b,Erlanger,2.1227905700896633E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f60,Escanaba,739823.6348342896,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,Escondido,3.609124528843528E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001315,Esopus,1.1397362567266741E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a4,Española,1479077.0748161161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af,Essex,9.434977131485295E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090b,Essex,1637.562644958496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001162,Essex Junction,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b94,Estelle,1.4661352867259765E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538,Estero,1.1178589028247672E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,Euclid,866736.6701046212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f04,Eufaula,2.867603928522737E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,Eugene,2.958616391733913E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,Euless,6.312676689982891E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000132c,Eunice,1.1323134574233459E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000762,Eureka,7.758537040484469E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fc3,Eureka,2.879842477760364E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a5,Eustis,1.5946487008621058E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000524,Evans,7175437.568482164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000090c,Evans,3.85721440876449E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd4,Evans,954.7286758422852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,Evanston,5200750.654133758,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ff5,Evanston,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,Evansville,1.2596626681947666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,Everett,437581.35155469115,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f5,Everett,6745931.215072004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f6,Evergreen,958229.8735924516,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014c4,Evergreen,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0a,Evergreen Park,1872880.6634590598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,Evesham,2.2321537454059038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf4,Ewa Beach,2.8121896902008113E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000732,Ewa Gentry,3.622858328905516E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a,Ewing,1.380177754444446E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001187,Excelsior Springs,1.9063574885136512E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb,Exeter,1.186312767144475E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c63,Exeter,7767368.014031654,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011db,Exeter,9.964471474611068E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000140f,Fair Lakes,2.0823041275812304E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585,Fair Lawn,2.483479368547798E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c,Fair Oaks,1.97468970828745E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005ed,Fair Oaks,4.837107605818633E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012eb,Fair Oaks,1.8642848196940184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001287,Fair Oaks Ranch,4.032351416666511E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b9,Fairbanks,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000059b,Fairborn,1.5535500948015696E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfe,Fairburn,2.4723174998370728E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000840,Fairfax,2.0224457192528918E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f83,Fairfax Station,2.3864215547817022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,Fairfield,4.063330009099922E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000450,Fairfield,1.7067062897384825E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001270,Fairfield,2.331139649244513E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001325,Fairfield,7.707109713719523E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136e,Fairfield Glade,3.6558152206289E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c77,Fairhaven,1.430527477987533E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008dc,Fairhope,1.5586234171354496E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000078d,Fairland,1.656766620051905E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ae,Fairless Hills,1.0508731941271491E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ad0,Fairmont,44014.357907912316,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011bd,Fairmont,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c4,Fairmount,9948150.981343856,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000126e,Fairmount,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b5a,Fairview,2.8650655314941045E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d23,Fairview,1.692099491094865E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010c2,Fairview,429235.5266358918,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001176,Fairview,1.0100776704614815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001194,Fairview,1.6369083827963317E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011d2,Fairview,7.826581955172361E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001317,Fairview,2.830670313998606E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c18,Fairview Heights,1.7068795660199395E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b8a,Fairview Park,3081437.867749143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010e1,Fairview Shores,1.152285124242952E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa4,Fairwood,9827396.20819822,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,Fall River,2.0166870092220473E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005c4,Fallbrook,5.87405334796987E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001377,Fallon,3.1594143678411126E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597,Falls,1.0469275918033977E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d64,Falls Church,1.2551242317608969E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db5,Fallsburg,7367899.611860058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000127c,Fallston,2.9061406940102285E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005f0,Falmouth,5.328372247611818E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f45,Falmouth,2196700.305784218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,Fargo,753.208122253418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000829,Faribault,1065149.8444285672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550,Farmers Branch,5.260736840936875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011c7,Farmersville,1.1502763150347173E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,Farmington,4038387.5394781376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000821,Farmington,1.3312760837405061E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087f,Farmington,640.0176467895508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b26,Farmington,2.6377008327543783E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da8,Farmington,292.28465270996094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001057,Farmington,21893.04682159424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,Farmington Hills,17390.779190063477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bbd,Farmingville,9.490621944466513E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000865,Farragut,2.657251369276725E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a67,Fate,8.70648843517829E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,Fayetteville,2.4316137886964744E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,Fayetteville,1.6193311099110436E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a66,Fayetteville,2.4419445640078998E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dbf,Federal Heights,1.343559505884854E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,Federal Way,2.2129078394624285E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001192,Felida,9257168.466070995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fce,Fenton,1394.5980606079102,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcb,Fergus Falls,8583.152931213379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a65,Ferguson,13931.280326843262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab5,Ferguson,1.3833429515507886E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ec2,Fernandina Beach,6.275565654777287E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a3b,Ferndale,767823.8875219915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be1,Ferndale,1.3189125711408445E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cfc,Ferndale,2.291402297978112E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ad,Fernley,508207.5919361189,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005fb,Ferry Pass,1.3345211278803775E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efe,Festus,2.3597486755853015E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001112,Fife,1.7122183730745513E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c00,Fillmore,1.0071413767304157E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb,Findlay,3.057177951368881E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eea,Finneytown,1.597165097167635E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bda,Firestone,3.193244574033413E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007d9,Fish Hawk,2.1096747016414666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,Fishers,3.6518947917403705E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001331,Fishersville,1.5125113357404628E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000849,Fishkill,2.6914052656498253E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497,Fitchburg,2.5488250366206843E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000685,Fitchburg,7.450731957204401E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f5,Fitzgerald,1.9731739303006646E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000985,Five Corners,1954939.7974019367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa7,Five Forks,1.3641285169917E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253,Flagstaff,5483793.698726939,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001394,Flanders,1.482006904704908E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011af,Flat Rock,1.3858898763674749E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000687,Fleming Island,1.7972767508455265E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,Flint,2923.2173385620117,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c78,Floral Park,5.201327548642388E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,Florence,2.4993936762436056E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,Florence,2.1265243199787974E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000060c,Florence,2.3703749493870628E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007a2,Florence,2.2642560934937336E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f03,Florence,1.3088944633502416E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133d,Florence,1.6774315447799104E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,Florence-Graham,6897349.300008887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000efc,Florham Park,1.1364522434081411E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef2,Florida City,1.164103966861786E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e0,Florida Ridge,1.4538073952146024E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,Florin,3.710385361436223E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,Florissant,1.363507744133022E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
